INFO 2024-04-25 20:28:33 - run_train_imageclassification.py:88 - ----------------------------
INFO 2024-04-25 20:28:33 - run_train_imageclassification.py:89 - epoch: 0/30
INFO 2024-04-25 20:28:37 - run_train_imageclassification.py:140 - batch: 0, torch_loss: 2.783846378326416, ms_loss: 2.72359037399292, torch_memory: 6416.891757965088MB, ms_memory:  8437.950202941895MB, torch_time: 0.07898354530334473, ms_time:  3.3005452156066895
INFO 2024-04-25 20:33:32 - run_train_imageclassification.py:140 - batch: 200, torch_loss: 2.857755184173584, ms_loss: 2.3421366214752197, torch_memory: 8718.9068069458MB, ms_memory:  8718.9068069458MB, torch_time: 0.02381420135498047, ms_time:  0.03676486015319824
INFO 2024-04-25 20:33:39 - run_train_imageclassification.py:140 - batch: 400, torch_loss: 2.535231351852417, ms_loss: 2.2129030227661133, torch_memory: 8718.9068069458MB, ms_memory:  8718.9068069458MB, torch_time: 0.023758649826049805, ms_time:  0.0370030403137207
INFO 2024-04-25 20:33:45 - run_train_imageclassification.py:140 - batch: 600, torch_loss: 2.633765697479248, ms_loss: 2.335559844970703, torch_memory: 8718.9068069458MB, ms_memory:  8718.9068069458MB, torch_time: 0.025069713592529297, ms_time:  0.03706049919128418
INFO 2024-04-25 20:33:52 - run_train_imageclassification.py:140 - batch: 800, torch_loss: 3.171855926513672, ms_loss: 2.322190999984741, torch_memory: 8718.9068069458MB, ms_memory:  8718.9068069458MB, torch_time: 0.025511980056762695, ms_time:  0.036820411682128906
INFO 2024-04-25 20:33:58 - run_train_imageclassification.py:140 - batch: 1000, torch_loss: 1.9922040700912476, ms_loss: 2.058183193206787, torch_memory: 8718.9068069458MB, ms_memory:  8718.9068069458MB, torch_time: 0.02530217170715332, ms_time:  0.03672194480895996
INFO 2024-04-25 20:34:05 - run_train_imageclassification.py:140 - batch: 1200, torch_loss: 1.6774036884307861, ms_loss: 1.6460028886795044, torch_memory: 8718.9068069458MB, ms_memory:  8718.9068069458MB, torch_time: 0.025473594665527344, ms_time:  0.036684274673461914
INFO 2024-04-25 20:34:11 - run_train_imageclassification.py:140 - batch: 1400, torch_loss: 2.3742411136627197, ms_loss: 2.006166934967041, torch_memory: 8718.9068069458MB, ms_memory:  8718.9068069458MB, torch_time: 0.0252532958984375, ms_time:  0.03632473945617676
INFO 2024-04-25 20:34:18 - run_train_imageclassification.py:140 - batch: 1600, torch_loss: 1.6864023208618164, ms_loss: 1.830756425857544, torch_memory: 8718.9068069458MB, ms_memory:  8718.9068069458MB, torch_time: 0.025487661361694336, ms_time:  0.03648567199707031
INFO 2024-04-25 20:34:24 - run_train_imageclassification.py:140 - batch: 1800, torch_loss: 2.013080358505249, ms_loss: 2.0136165618896484, torch_memory: 8718.9068069458MB, ms_memory:  8718.9068069458MB, torch_time: 0.025158166885375977, ms_time:  0.036667585372924805
INFO 2024-04-25 20:34:31 - run_train_imageclassification.py:140 - batch: 2000, torch_loss: 1.797609806060791, ms_loss: 1.6099481582641602, torch_memory: 8718.910709381104MB, ms_memory:  8718.910709381104MB, torch_time: 0.025420665740966797, ms_time:  0.036719322204589844
INFO 2024-04-25 20:34:37 - run_train_imageclassification.py:140 - batch: 2200, torch_loss: 2.4833476543426514, ms_loss: 2.3733625411987305, torch_memory: 8718.910709381104MB, ms_memory:  8718.910709381104MB, torch_time: 0.0254514217376709, ms_time:  0.03635597229003906
INFO 2024-04-25 20:34:44 - run_train_imageclassification.py:140 - batch: 2400, torch_loss: 2.2456178665161133, ms_loss: 3.3805975914001465, torch_memory: 8718.910709381104MB, ms_memory:  8718.910709381104MB, torch_time: 0.025181293487548828, ms_time:  0.03604865074157715
INFO 2024-04-25 20:34:50 - run_train_imageclassification.py:140 - batch: 2600, torch_loss: 1.9249385595321655, ms_loss: 2.1059885025024414, torch_memory: 8718.910709381104MB, ms_memory:  8718.910709381104MB, torch_time: 0.024919748306274414, ms_time:  0.037415504455566406
INFO 2024-04-25 20:34:57 - run_train_imageclassification.py:140 - batch: 2800, torch_loss: 2.222283363342285, ms_loss: 1.9709045886993408, torch_memory: 8718.914611816406MB, ms_memory:  8718.914611816406MB, torch_time: 0.025408267974853516, ms_time:  0.03706526756286621
INFO 2024-04-25 20:35:03 - run_train_imageclassification.py:140 - batch: 3000, torch_loss: 2.623610496520996, ms_loss: 2.1340184211730957, torch_memory: 8718.918514251709MB, ms_memory:  8718.918514251709MB, torch_time: 0.025358200073242188, ms_time:  0.037384033203125
INFO 2024-04-25 20:35:10 - run_train_imageclassification.py:140 - batch: 3200, torch_loss: 1.6036806106567383, ms_loss: 2.2090890407562256, torch_memory: 8718.918514251709MB, ms_memory:  8718.918514251709MB, torch_time: 0.025260210037231445, ms_time:  0.037354469299316406
INFO 2024-04-25 20:35:16 - run_train_imageclassification.py:140 - batch: 3400, torch_loss: 3.4702887535095215, ms_loss: 2.6361725330352783, torch_memory: 8718.918514251709MB, ms_memory:  8718.918514251709MB, torch_time: 0.025059223175048828, ms_time:  0.03704214096069336
INFO 2024-04-25 20:35:23 - run_train_imageclassification.py:140 - batch: 3600, torch_loss: 2.1695384979248047, ms_loss: 3.1411585807800293, torch_memory: 8718.918514251709MB, ms_memory:  8718.918514251709MB, torch_time: 0.025351524353027344, ms_time:  0.036899566650390625
INFO 2024-04-25 20:35:29 - run_train_imageclassification.py:140 - batch: 3800, torch_loss: 1.81394362449646, ms_loss: 1.5472462177276611, torch_memory: 8718.918514251709MB, ms_memory:  8718.918514251709MB, torch_time: 0.025574445724487305, ms_time:  0.03689837455749512
INFO 2024-04-25 20:35:36 - run_train_imageclassification.py:140 - batch: 4000, torch_loss: 2.108410358428955, ms_loss: 2.3838725090026855, torch_memory: 8718.930221557617MB, ms_memory:  8718.930221557617MB, torch_time: 0.025131702423095703, ms_time:  0.036841630935668945
INFO 2024-04-25 20:35:42 - run_train_imageclassification.py:140 - batch: 4200, torch_loss: 1.7734037637710571, ms_loss: 1.851661205291748, torch_memory: 8718.97705078125MB, ms_memory:  8718.97705078125MB, torch_time: 0.02538919448852539, ms_time:  0.035762786865234375
INFO 2024-04-25 20:35:49 - run_train_imageclassification.py:140 - batch: 4400, torch_loss: 2.0549919605255127, ms_loss: 2.22993803024292, torch_memory: 8718.996562957764MB, ms_memory:  8718.996562957764MB, torch_time: 0.025037288665771484, ms_time:  0.03588151931762695
INFO 2024-04-25 20:35:55 - run_train_imageclassification.py:140 - batch: 4600, torch_loss: 2.12388014793396, ms_loss: 2.2516019344329834, torch_memory: 8719.0472946167MB, ms_memory:  8719.0472946167MB, torch_time: 0.025211572647094727, ms_time:  0.03720998764038086
INFO 2024-04-25 20:36:02 - run_train_imageclassification.py:140 - batch: 4800, torch_loss: 1.9438854455947876, ms_loss: 2.052765369415283, torch_memory: 8719.051197052002MB, ms_memory:  8719.051197052002MB, torch_time: 0.025438785552978516, ms_time:  0.03666090965270996
INFO 2024-04-25 20:36:08 - run_train_imageclassification.py:140 - batch: 5000, torch_loss: 1.7035287618637085, ms_loss: 2.470212697982788, torch_memory: 8719.109733581543MB, ms_memory:  8719.109733581543MB, torch_time: 0.025333404541015625, ms_time:  0.03691911697387695
INFO 2024-04-25 20:36:08 - run_train_imageclassification.py:160 - epoch: 1, torch_loss_avg: 2.2811207555294035, ms_loss_avg: 2.248122453689575, torch_memory_avg: 8719.109733581543MB, ms_memory_avg:  8719.109733581543MB, torch_time_avg: 0.025333404541015625, ms_time_avg:  0.03691911697387695
INFO 2024-04-25 20:37:39 - run_train_imageclassification.py:195 - Mindspore Test Accuracy: 17.57% Pytorch Test Accuracy: 16.56%
INFO 2024-04-25 20:37:39 - run_train_imageclassification.py:88 - ----------------------------
INFO 2024-04-25 20:37:39 - run_train_imageclassification.py:89 - epoch: 2/30
INFO 2024-04-25 20:37:39 - run_train_imageclassification.py:140 - batch: 0, torch_loss: 1.8560194969177246, ms_loss: 1.901961326599121, torch_memory: 8720.34680557251MB, ms_memory:  8720.35071182251MB, torch_time: 0.028144121170043945, ms_time:  0.044999122619628906
INFO 2024-04-25 20:37:46 - run_train_imageclassification.py:140 - batch: 200, torch_loss: 1.5052319765090942, ms_loss: 1.741222858428955, torch_memory: 8720.354610443115MB, ms_memory:  8720.354610443115MB, torch_time: 0.02394580841064453, ms_time:  0.03577756881713867
INFO 2024-04-25 20:37:52 - run_train_imageclassification.py:140 - batch: 400, torch_loss: 2.8470253944396973, ms_loss: 2.774697780609131, torch_memory: 8720.354610443115MB, ms_memory:  8720.354610443115MB, torch_time: 0.02523016929626465, ms_time:  0.035576581954956055
INFO 2024-04-25 20:37:58 - run_train_imageclassification.py:140 - batch: 600, torch_loss: 1.7714160680770874, ms_loss: 2.312324047088623, torch_memory: 8720.354610443115MB, ms_memory:  8720.354610443115MB, torch_time: 0.025130033493041992, ms_time:  0.035533905029296875
INFO 2024-04-25 20:38:05 - run_train_imageclassification.py:140 - batch: 800, torch_loss: 1.7965753078460693, ms_loss: 2.061859607696533, torch_memory: 8720.358512878418MB, ms_memory:  8720.358512878418MB, torch_time: 0.025418758392333984, ms_time:  0.03773617744445801
INFO 2024-04-25 20:38:12 - run_train_imageclassification.py:140 - batch: 1000, torch_loss: 2.600512742996216, ms_loss: 2.3015925884246826, torch_memory: 8720.358512878418MB, ms_memory:  8720.358512878418MB, torch_time: 0.025413990020751953, ms_time:  0.03756570816040039
INFO 2024-04-25 20:38:18 - run_train_imageclassification.py:140 - batch: 1200, torch_loss: 1.8801980018615723, ms_loss: 1.518068790435791, torch_memory: 8720.358512878418MB, ms_memory:  8720.358512878418MB, torch_time: 0.025127887725830078, ms_time:  0.03744697570800781
INFO 2024-04-25 20:38:25 - run_train_imageclassification.py:140 - batch: 1400, torch_loss: 2.5049288272857666, ms_loss: 2.2371511459350586, torch_memory: 8720.358512878418MB, ms_memory:  8720.358512878418MB, torch_time: 0.025397777557373047, ms_time:  0.03766465187072754
INFO 2024-04-25 20:38:31 - run_train_imageclassification.py:140 - batch: 1600, torch_loss: 2.071120500564575, ms_loss: 2.0658819675445557, torch_memory: 8720.358512878418MB, ms_memory:  8720.358512878418MB, torch_time: 0.02551722526550293, ms_time:  0.03764796257019043
INFO 2024-04-25 20:38:38 - run_train_imageclassification.py:140 - batch: 1800, torch_loss: 2.338345527648926, ms_loss: 2.1406993865966797, torch_memory: 8720.36241531372MB, ms_memory:  8720.36241531372MB, torch_time: 0.025487899780273438, ms_time:  0.03779006004333496
INFO 2024-04-25 20:38:45 - run_train_imageclassification.py:140 - batch: 2000, torch_loss: 2.324782609939575, ms_loss: 2.180436134338379, torch_memory: 8720.385829925537MB, ms_memory:  8720.385829925537MB, torch_time: 0.025260210037231445, ms_time:  0.037180185317993164
INFO 2024-04-25 20:38:51 - run_train_imageclassification.py:140 - batch: 2200, torch_loss: 1.4993529319763184, ms_loss: 1.3366014957427979, torch_memory: 8720.393634796143MB, ms_memory:  8720.393634796143MB, torch_time: 0.025040149688720703, ms_time:  0.037545204162597656
INFO 2024-04-25 20:38:58 - run_train_imageclassification.py:140 - batch: 2400, torch_loss: 2.621354579925537, ms_loss: 2.568680763244629, torch_memory: 8720.744853973389MB, ms_memory:  8720.744853973389MB, torch_time: 0.025185585021972656, ms_time:  0.037600040435791016
INFO 2024-04-25 20:39:04 - run_train_imageclassification.py:140 - batch: 2600, torch_loss: 1.6936206817626953, ms_loss: 2.415227174758911, torch_memory: 8720.744853973389MB, ms_memory:  8720.744853973389MB, torch_time: 0.02514791488647461, ms_time:  0.03768277168273926
INFO 2024-04-25 20:39:11 - run_train_imageclassification.py:140 - batch: 2800, torch_loss: 1.7737476825714111, ms_loss: 2.075340747833252, torch_memory: 8720.744853973389MB, ms_memory:  8720.744853973389MB, torch_time: 0.0254976749420166, ms_time:  0.03741002082824707
INFO 2024-04-25 20:39:18 - run_train_imageclassification.py:140 - batch: 3000, torch_loss: 2.4762496948242188, ms_loss: 2.0530030727386475, torch_memory: 8720.963390350342MB, ms_memory:  8720.963390350342MB, torch_time: 0.024817705154418945, ms_time:  0.037993431091308594
INFO 2024-04-25 20:39:24 - run_train_imageclassification.py:140 - batch: 3200, torch_loss: 2.2917091846466064, ms_loss: 2.0282766819000244, torch_memory: 8720.967292785645MB, ms_memory:  8720.967292785645MB, torch_time: 0.025089740753173828, ms_time:  0.03827214241027832
INFO 2024-04-25 20:39:31 - run_train_imageclassification.py:140 - batch: 3400, torch_loss: 2.119370698928833, ms_loss: 1.9031801223754883, torch_memory: 8720.967292785645MB, ms_memory:  8720.967292785645MB, torch_time: 0.025155305862426758, ms_time:  0.038449764251708984
INFO 2024-04-25 20:39:37 - run_train_imageclassification.py:140 - batch: 3600, torch_loss: 2.5933680534362793, ms_loss: 2.7507824897766113, torch_memory: 8720.986804962158MB, ms_memory:  8720.986804962158MB, torch_time: 0.025337696075439453, ms_time:  0.03689002990722656
INFO 2024-04-25 20:39:44 - run_train_imageclassification.py:140 - batch: 3800, torch_loss: 2.466923952102661, ms_loss: 2.4818756580352783, torch_memory: 8720.986804962158MB, ms_memory:  8720.986804962158MB, torch_time: 0.02477717399597168, ms_time:  0.03674030303955078
INFO 2024-04-25 20:39:50 - run_train_imageclassification.py:140 - batch: 4000, torch_loss: 1.9425005912780762, ms_loss: 2.247690200805664, torch_memory: 8720.986804962158MB, ms_memory:  8720.986804962158MB, torch_time: 0.02521061897277832, ms_time:  0.03657960891723633
INFO 2024-04-25 20:39:57 - run_train_imageclassification.py:140 - batch: 4200, torch_loss: 1.6839925050735474, ms_loss: 2.1494064331054688, torch_memory: 8720.994609832764MB, ms_memory:  8720.994609832764MB, torch_time: 0.025230884552001953, ms_time:  0.03725767135620117
INFO 2024-04-25 20:40:03 - run_train_imageclassification.py:140 - batch: 4400, torch_loss: 2.5479793548583984, ms_loss: 2.6326711177825928, torch_memory: 8720.994609832764MB, ms_memory:  8720.994609832764MB, torch_time: 0.025389432907104492, ms_time:  0.037731170654296875
INFO 2024-04-25 20:40:10 - run_train_imageclassification.py:140 - batch: 4600, torch_loss: 2.409865140914917, ms_loss: 2.420198440551758, torch_memory: 8720.994609832764MB, ms_memory:  8720.994609832764MB, torch_time: 0.02477574348449707, ms_time:  0.037340641021728516
INFO 2024-04-25 20:40:16 - run_train_imageclassification.py:140 - batch: 4800, torch_loss: 2.376436233520508, ms_loss: 2.491558790206909, torch_memory: 8720.998512268066MB, ms_memory:  8720.998512268066MB, torch_time: 0.02508854866027832, ms_time:  0.03741717338562012
INFO 2024-04-25 20:40:23 - run_train_imageclassification.py:140 - batch: 5000, torch_loss: 1.615662932395935, ms_loss: 1.72511625289917, torch_memory: 8721.00241470337MB, ms_memory:  8721.00241470337MB, torch_time: 0.02515268325805664, ms_time:  0.037346601486206055
INFO 2024-04-25 20:40:23 - run_train_imageclassification.py:160 - epoch: 2, torch_loss_avg: 2.19857051858902, ms_loss_avg: 2.224759340286255, torch_memory_avg: 8721.00241470337MB, ms_memory_avg:  8721.00241470337MB, torch_time_avg: 0.02515268325805664, ms_time_avg:  0.037346601486206055
INFO 2024-04-25 20:42:00 - run_train_imageclassification.py:195 - Mindspore Test Accuracy: 17.549999999999997% Pytorch Test Accuracy: 14.65%
INFO 2024-04-25 20:42:00 - run_train_imageclassification.py:88 - ----------------------------
INFO 2024-04-25 20:42:00 - run_train_imageclassification.py:89 - epoch: 3/30
INFO 2024-04-25 20:42:00 - run_train_imageclassification.py:140 - batch: 0, torch_loss: 1.9134249687194824, ms_loss: 1.9207024574279785, torch_memory: 8722.7585105896MB, ms_memory:  8722.7663230896MB, torch_time: 0.02747941017150879, ms_time:  0.04524683952331543
INFO 2024-04-25 20:42:07 - run_train_imageclassification.py:140 - batch: 200, torch_loss: 2.352787494659424, ms_loss: 2.5105676651000977, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.025379419326782227, ms_time:  0.03676199913024902
INFO 2024-04-25 20:42:13 - run_train_imageclassification.py:140 - batch: 400, torch_loss: 2.522603988647461, ms_loss: 2.180271863937378, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.02530384063720703, ms_time:  0.037416696548461914
INFO 2024-04-25 20:42:20 - run_train_imageclassification.py:140 - batch: 600, torch_loss: 1.8363348245620728, ms_loss: 2.1550259590148926, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.024945735931396484, ms_time:  0.03700137138366699
INFO 2024-04-25 20:42:26 - run_train_imageclassification.py:140 - batch: 800, torch_loss: 2.520317316055298, ms_loss: 2.6876306533813477, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.025090694427490234, ms_time:  0.0368649959564209
INFO 2024-04-25 20:42:33 - run_train_imageclassification.py:140 - batch: 1000, torch_loss: 1.3288702964782715, ms_loss: 2.008622169494629, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.025403499603271484, ms_time:  0.03696799278259277
INFO 2024-04-25 20:42:39 - run_train_imageclassification.py:140 - batch: 1200, torch_loss: 1.9144845008850098, ms_loss: 1.8256951570510864, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.025183439254760742, ms_time:  0.03717231750488281
INFO 2024-04-25 20:42:46 - run_train_imageclassification.py:140 - batch: 1400, torch_loss: 1.470773458480835, ms_loss: 1.5097129344940186, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.02514791488647461, ms_time:  0.03761863708496094
INFO 2024-04-25 20:42:52 - run_train_imageclassification.py:140 - batch: 1600, torch_loss: 3.1986889839172363, ms_loss: 2.5775725841522217, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.025285959243774414, ms_time:  0.03767657279968262
INFO 2024-04-25 20:42:59 - run_train_imageclassification.py:140 - batch: 1800, torch_loss: 1.6725239753723145, ms_loss: 2.6530404090881348, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.02572488784790039, ms_time:  0.03809070587158203
INFO 2024-04-25 20:43:06 - run_train_imageclassification.py:140 - batch: 2000, torch_loss: 2.3755788803100586, ms_loss: 2.268359422683716, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.025146961212158203, ms_time:  0.038244009017944336
INFO 2024-04-25 20:43:12 - run_train_imageclassification.py:140 - batch: 2200, torch_loss: 1.8495856523513794, ms_loss: 2.3179595470428467, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.024962425231933594, ms_time:  0.038330078125
INFO 2024-04-25 20:43:19 - run_train_imageclassification.py:140 - batch: 2400, torch_loss: 2.6180403232574463, ms_loss: 2.3638834953308105, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.02533888816833496, ms_time:  0.03852677345275879
INFO 2024-04-25 20:43:26 - run_train_imageclassification.py:140 - batch: 2600, torch_loss: 1.89054274559021, ms_loss: 2.194734573364258, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.025517702102661133, ms_time:  0.03858351707458496
INFO 2024-04-25 20:43:32 - run_train_imageclassification.py:140 - batch: 2800, torch_loss: 1.9345479011535645, ms_loss: 1.8256531953811646, torch_memory: 8722.770217895508MB, ms_memory:  8722.770217895508MB, torch_time: 0.0249326229095459, ms_time:  0.03829646110534668
INFO 2024-04-25 20:43:39 - run_train_imageclassification.py:140 - batch: 3000, torch_loss: 2.335352897644043, ms_loss: 2.17889142036438, torch_memory: 8722.77412033081MB, ms_memory:  8722.77412033081MB, torch_time: 0.025314807891845703, ms_time:  0.038434505462646484
